pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{21, 1943}]","[]",2,36,"(306346,306849);(335046,335663);(351837,352395);(351837,352630);(357751,358313);(361363,362412);(367631,368389);(369915,370419);(372849,373429);(374082,374740);(377935,378684);(379867,380671);(382651,383352);(384533,385033);(386800,387300);(391048,391664);(409621,410344);(422059,422727);(424255,425655);(435415,435956);(435415,436012);(438094,439109);(441044,441827);(456858,457552);(457212,457764);(460025,460571);(461618,462261);(467760,468308);(474869,475458);(481396,482346);(486057,486726);(489438,489962);(495531,496059);(501084,501618);(503280,504067);(509369,509871)"
"[{21, 2236}]","[]",2,31,"(795,1623);(79673,80502);(138772,139578);(195173,196055);(265441,265967);(269468,270015);(275029,275588);(326665,327352);(327319,328201);(331623,332489);(334378,334975);(334838,335617);(336667,337380);(353061,353882);(357655,358469);(359085,359758);(364678,365479);(370444,371194);(387956,388485);(400479,401046);(415178,415920);(417120,417683);(420940,421469);(431131,431641);(433365,433965);(457357,457985);(492441,493086);(510235,510825);(516383,516896);(528742,529370);(538043,538543)"
"[{21, 2299}]","[]",2,2,"(4718,5489);(382351,382936)"
"[{76, 1534}]","[]",2,1,"(73758,74383)"
"[{90, 426}]","[]",2,20,"(28914,29414);(33873,34461);(58539,59083);(68408,68929);(110128,110628);(110128,110628);(120228,121046);(224554,225054);(228229,228820);(236539,237056);(274357,274950);(274583,275083);(280756,281258);(285370,285870);(303111,303808);(319345,319900);(323306,323949);(381274,381846);(394637,395329);(531450,531985)"
"[{90, 428}]","[]",2,3,"(106629,107469);(111093,111621);(153551,154212)"
"[{90, 613}]","[]",2,1,"(84179,84823)"
"[{90, 680}]","[]",2,1,"(84179,84679)"
"[{90, 1534}]","[]",2,288,"(29800,30361);(33490,34029);(33717,34461);(45401,46006);(46671,47396);(49453,49973);(54923,55448);(55656,56270);(58519,59442);(59080,59675);(61220,61734);(65820,66578);(68408,69249);(71485,72034);(72840,73659);(74080,74751);(76155,76942);(80486,81051);(81297,81959);(81701,82245);(82472,83132);(83609,84177);(83808,84308);(84177,84679);(87544,88622);(89932,91068);(94653,95167);(94908,95645);(97191,98050);(109851,110628);(111032,111776);(116631,117157);(116844,117701);(120228,120728);(127525,128107);(140789,141620);(147322,147822);(194152,194713);(220764,221573);(221573,222655);(222795,223702);(223701,224613);(224272,225481);(226598,227303);(226598,227384);(227123,227625);(227585,228516);(228229,228820);(228599,229100);(228707,229207);(229177,230235);(229956,230696);(231470,232355);(232163,233096);(232971,233957);(234855,235616);(235301,235801);(235485,236679);(236206,237885);(238220,238884);(239214,239837);(240139,240898);(240673,242429);(242968,243886);(246087,246588);(246321,246828);(246756,247302);(247578,248545);(251823,252332);(252619,253973);(256264,257207);(257429,258110);(260804,261442);(262216,262782);(263350,264102);(264414,265216);(265018,266422);(268495,269226);(269482,270526);(271736,272236);(272111,272626);(272461,272973);(272883,273409);(276016,276618);(276298,276898);(279249,280101);(280366,281553);(283697,284207);(283927,284456);(284456,285034);(285375,286021);(286596,287361);(287043,287628);(290160,290660);(290526,291084);(290483,291084);(291084,291688);(291996,292501);(294751,295690);(295420,295920);(295538,296400);(297562,298504);(298158,298860);(298673,299173);(301562,302151);(303111,303973);(303973,305080);(305628,306634);(306421,307262);(309686,310565);(311017,311521);(312307,313007);(313206,314017);(313662,314759);(318466,319972);(319729,320229);(320110,321094);(321595,322257);(323532,324526);(324466,325200);(325200,325901);(329092,329623);(329092,329729);(331485,331990);(331485,331990);(332947,333817);(333569,334374);(334964,335574);(336450,337424);(337126,337951);(337625,338374);(338072,338707);(339553,340054);(339639,340672);(340319,340851);(342518,343441);(343942,344715);(345009,345586);(347642,348142);(347707,348339);(349566,350116);(350995,351860);(351656,352767);(352498,353453);(353314,354028);(353758,354659);(354249,355382);(356871,357590);(357433,358012);(359223,359879);(359506,360015);(359759,360715);(360904,361449);(361137,361637);(362437,363307);(363914,364666);(366319,367120);(369956,370820);(370990,371914);(371905,373129);(374922,375848);(378968,379844);(379736,380692);(381127,381840);(385472,386084);(386448,388266);(388107,388977);(388872,389372);(389823,390372);(389823,390372);(390731,392527);(393439,394348);(394196,395329);(395817,396547);(396546,397336);(397001,397691);(398642,399477);(400025,400837);(400500,401019);(400590,401108);(402161,403083);(402913,404031);(405710,406617);(406540,407056);(406983,407498);(409083,409983);(409704,410205);(410463,412149);(414610,415495);(415440,416089);(416458,417071);(416766,417910);(418692,419441);(420192,420845);(421548,422579);(424218,425167);(424865,426412);(426259,427264);(427380,428048);(429363,430107);(430668,431525);(432714,433273);(432714,433538);(433939,434906);(435333,435836);(436226,436728);(438860,440350);(440512,441572);(441178,441680);(441441,442293);(442021,442859);(442478,443423);(443534,444594);(444403,444935);(445539,446204);(445539,446518);(446970,447671);(448980,450325);(450098,450934);(451733,452359);(452166,452688);(453205,454510);(455071,455754);(455665,456219);(455754,456627);(456396,457011);(458111,458646);(459560,461003);(461322,461852);(463460,463964);(463374,463964);(463652,464394);(463964,465103);(465504,466382);(467725,468258);(468393,468967);(470219,471131);(472557,473084);(472901,473495);(473230,473960);(473655,474547);(475011,475735);(477882,478957);(478763,479807);(480474,481174);(480986,482984);(482683,483269);(482984,483727);(484105,484898);(486245,487571);(489779,490398);(491898,492838);(492838,493674);(493620,494140);(494800,495409);(495409,496440);(497232,498128);(498856,499490);(500029,500641);(500982,502016);(502542,503234);(503234,503907);(504467,504973);(504706,505568);(506460,507363);(508295,509124);(511067,511631);(512475,513062);(512741,513778);(514728,515382);(517408,518237);(517867,518754);(518661,519230);(518921,519765);(520171,521195);(522145,522870);(522105,523616);(523822,524657);(525142,525935);(526414,526934);(531290,531985);(531639,532139);(534101,534930);(535975,536715);(537185,537865);(538221,539098);(539657,540163);(539779,540437)"
"[{90, 1670}]","[]",2,2,"(28134,28790);(65879,66396)"
"[{90, 1825}]","[]",2,7,"(106955,107469);(153551,154212);(219363,219908);(229316,229833);(233561,234099);(335012,335574);(393779,394329)"
"[{90, 1943}]","[]",2,351,"(3295,3957);(17582,18698);(23532,24255);(24958,25828);(28009,28914);(28602,29803);(29729,30361);(31924,32525);(33141,34743);(37273,38014);(38361,38978);(39612,40275);(42018,42878);(42871,44114);(43818,44519);(44415,44942);(45281,46006);(46276,47487);(47330,48082);(48475,49525);(49361,50080);(51345,52058);(51872,52704);(53525,54552);(54923,55481);(55448,56270);(56556,57601);(57945,60044);(61067,61985);(62767,63867);(63758,64412);(64065,64924);(65492,66643);(68155,68664);(68286,69259);(69249,70959);(70959,72329);(72034,72534);(72119,74082);(73760,76068);(76066,76942);(77458,79836);(80044,81474);(81051,83191);(83041,84177);(83808,84308);(84045,86017);(85685,89497);(89651,91229);(91687,95167);(94908,96325);(96456,96956);(96773,98129);(98326,98844);(98326,99414);(100199,101443);(101781,103116);(104671,106083);(106396,107367);(107367,107955);(108475,109739);(109851,110885);(110612,111889);(112501,113556);(113178,113766);(113974,114700);(114556,115352);(115818,116495);(116495,117822);(118419,119174);(119158,120335);(120228,121227);(123922,124750);(125546,126417);(126246,127125);(127232,127732);(127364,128273);(128405,129019);(128405,129019);(130694,131304);(133182,133703);(133320,133842);(134167,134761);(136214,136959);(139613,140153);(139875,140417);(140297,140863);(140396,140982);(140563,141713);(141713,142575);(142883,143755);(145381,146206);(145799,146302);(146033,146556);(147236,148215);(148215,149045);(150176,150775);(150416,150943);(156516,157504);(159469,160243);(160650,161408);(167223,167723);(178688,179304);(209696,210199);(209923,210423);(214265,214774);(220787,221643);(221484,222909);(222866,223366);(223944,224613);(224272,225270);(226598,227384);(227779,228345);(228229,228820);(229207,230180);(231732,232355);(232204,233230);(232941,234019);(234855,235616);(235301,235801);(235772,236579);(236245,238140);(238140,239075);(239214,239837);(239552,240234);(239934,240443);(240670,242429);(242968,243886);(246094,246828);(246644,247302);(247578,248545);(252619,253768);(253711,254238);(254531,255054);(255054,255911);(255903,256418);(255849,256418);(256150,257078);(257556,258110);(260904,261442);(263350,264219);(264414,265216);(265216,266442);(267436,268048);(269588,270151);(271722,272515);(274221,274833);(274221,274950);(274950,275600);(275222,275722);(275343,276298);(279522,280249);(280521,281244);(280979,281553);(283927,284456);(284282,284955);(284261,285034);(285375,286030);(286402,287224);(290526,291084);(290483,291084);(290898,291788);(294751,295690);(295690,296400);(296166,296750);(297868,298860);(298612,299173);(301562,302151);(302708,303325);(303111,303973);(303889,304389);(303973,305080);(305628,306498);(306134,306634);(306498,307253);(309292,309794);(309629,310622);(310840,311521);(312307,313256);(313256,314146);(313838,314783);(318466,319092);(318932,319935);(319729,320229);(320158,321107);(324466,325093);(329092,329623);(329092,329729);(330361,331042);(332111,332696);(332999,334349);(334964,335574);(336391,337126);(337126,338072);(337760,338374);(339387,340054);(339639,340672);(340319,340851);(342518,343387);(343942,344715);(345009,345598);(347642,348142);(347775,348444);(349173,350116);(350995,352593);(352498,353257);(353758,354719);(354913,355427);(356871,357590);(357433,358012);(359254,359896);(359748,360715);(360904,361449);(361137,361637);(362437,363307);(363914,364666);(366170,367120);(368641,369496);(370048,370913);(370990,371914);(371808,373129);(373817,374535);(374922,375848);(378968,379925);(379736,380692);(381127,382115);(385388,386084);(386448,387150);(386984,388107);(388107,388977);(390731,392409);(393438,394340);(394196,395329);(396136,396636);(396546,397336);(398723,399477);(399936,400837);(400500,401019);(400590,401162);(402161,403083);(402815,404031);(404917,405438);(405710,406603);(406983,407498);(409083,409716);(409704,410205);(410463,412053);(411966,412735);(414548,415495);(415478,416089);(416458,417317);(417006,417910);(418692,419762);(420192,421065);(421063,421836);(421682,422579);(424865,426417);(426399,427264);(427264,428048);(428356,428979);(429363,429872);(430770,431332);(433939,434610);(434860,435581);(434746,435581);(435333,435836);(436226,436728);(438876,440350);(440567,442478);(442552,443434);(443890,444858);(445539,446204);(445539,446265);(446761,447671);(448980,450325);(450098,450759);(451733,452359);(452166,452688);(453205,454510);(455158,455760);(455574,456087);(455665,456627);(456395,457011);(457802,458646);(459560,461324);(461322,461852);(463460,463964);(463374,463964);(464064,464842);(464594,465103);(465504,466156);(467428,468320);(469792,470337);(470219,471086);(472050,472913);(472557,473084);(472901,473445);(473230,473890);(473655,474547);(475011,475875);(477900,478883);(478763,479807);(480474,481250);(480986,481846);(481677,482620);(482323,482984);(482620,483967);(484358,484898);(484898,485680);(486245,487771);(489779,490379);(491928,492619);(493116,493657);(495409,496026);(495694,496505);(497232,498257);(500029,500641);(500982,502033);(503439,504111);(504467,504973);(504710,505210);(504838,505746);(505441,505950);(506232,506816);(506460,507363);(507239,507766);(508295,509124);(512564,513778);(514728,515382);(517408,518153);(517867,518754);(518661,519230);(518921,519765);(520171,520940);(520505,521192);(522145,522870);(522105,523616);(523769,524657);(524939,525439);(525009,525935);(526265,527004);(530951,531459);(531375,532139);(534101,535131);(535972,536715);(537185,537865);(537864,538364);(537864,538364);(538221,539098);(539540,540098);(539779,540437)"
"[{90, 2225}]","[]",2,11,"(21673,22175);(28791,29414);(31085,31621);(86128,86868);(106629,107276);(106629,107579);(111093,111621);(126477,126978);(141130,141836);(143876,144376);(153551,154410)"
"[{90, 2232}]","[]",2,4,"(58539,59083);(58488,59083);(303111,303751);(381215,381840)"
"[{90, 2399}]","[]",2,5,"(375106,375717);(435333,435834);(460438,461003);(478066,478668);(486640,487141)"
"[{97, 1943}]","[]",2,1,"(415991,416734)"
"[{99, 449}]","[]",2,2,"(411898,412401);(413434,414095)"
"[{99, 1239}]","[]",2,1,"(224314,225020)"
"[{99, 1241}]","[]",2,1,"(224314,225020)"
"[{99, 1354}]","[]",2,2,"(126815,127453);(310588,311143)"
"[{99, 1534}]","[]",2,178,"(27459,28043);(32759,33706);(41690,42420);(43495,44230);(45986,46505);(46942,47802);(50084,50923);(50923,51516);(52537,53162);(59643,60602);(60447,61308);(61802,62590);(62395,63180);(62705,63205);(63572,64365);(65019,65678);(78061,78562);(95565,96071);(124014,124994);(125162,125707);(125154,126019);(126636,127508);(132241,132925);(134499,135004);(134499,135004);(134801,135411);(134801,135411);(138455,139087);(150341,151197);(156625,157133);(156979,157479);(156979,157479);(160234,161027);(167179,167754);(171714,172450);(180821,181343);(202499,203185);(218055,218722);(221394,222026);(222134,222724);(222134,222986);(223334,224314);(224132,224811);(224132,225020);(227578,228551);(228153,228720);(229257,230128);(232353,233095);(234593,235182);(236204,236725);(237944,238444);(239066,239939);(240857,241671);(241335,242265);(244469,245120);(245367,245867);(247385,247932);(247649,248464);(250324,250979);(252897,253710);(254264,254766);(254289,255296);(256309,257257);(258314,258814);(258552,259127);(258552,259127);(258958,259535);(258958,259770);(259354,259854);(260463,261007);(260463,261328);(262259,262983);(262259,262983);(266223,267138);(268613,269248);(271046,271575);(271420,271933);(275190,275830);(279219,279736);(279305,280261);(280208,280755);(280208,280755);(280525,281329);(281897,282397);(282137,282918);(283482,284269);(285581,286125);(288280,288871);(288756,289400);(288756,289400);(289043,289590);(294145,294946);(296759,297667);(301653,302223);(301653,302223);(305988,306592);(306922,308343);(308997,309698);(309905,310952);(310588,311178);(310588,312118);(311957,312585);(311921,312585);(313878,314848);(320365,321158);(321521,322371);(323034,323555);(324265,325160);(324825,325599);(324825,325685);(325598,326255);(325598,326517);(326255,326917);(330970,331869);(331566,332283);(333215,333832);(333643,334186);(333643,334186);(336555,337056);(343997,344611);(344415,345204);(347630,348271);(358711,359334);(360730,361376);(361376,361961);(365537,366171);(368897,369469);(371720,372448);(379861,380619);(379861,380619);(381196,381867);(382246,382848);(384335,384991);(386256,387046);(393729,394539);(398595,399310);(398595,399347);(404653,405153);(409436,409936);(409720,410300);(411313,411918);(411546,412129);(411878,412451);(418949,419493);(431108,431697);(434320,434826);(436768,437555);(437965,438642);(452183,452749);(452183,452749);(454740,455315);(462552,463124);(467590,468444);(471449,471952);(474029,474997);(474653,475244);(475496,476300);(481678,482568);(482878,483379);(483798,484745);(502894,503550);(507357,507857);(512866,513395);(512866,513395);(514277,514923);(517708,518537);(521939,522858);(523149,523790);(523974,524492);(523974,524492);(524434,524977);(524434,525367);(525056,525572);(525359,526093);(528819,529321);(528819,529321);(528954,529600);(531659,533603)"
"[{99, 1943}]","[]",2,97,"(27459,28043);(32759,33563);(43495,44230);(50084,50771);(52537,53162);(60047,60602);(61802,62480);(63572,64365);(65126,65678);(78061,78562);(134499,135004);(134499,135004);(150341,151197);(156979,157479);(156979,157479);(169330,169830);(171714,172450);(218055,218722);(221394,222026);(223334,224132);(224132,224787);(224132,225020);(227578,228551);(228153,228720);(229257,230128);(232353,233095);(236204,236725);(237944,238444);(238341,238841);(239066,239939);(240857,242265);(245367,245867);(247385,247932);(247649,248304);(250324,250979);(252897,253426);(254264,254766);(254289,255056);(258314,258814);(258552,259127);(258552,259127);(258958,259535);(258958,259770);(259354,259854);(262259,262983);(262259,262983);(266611,267138);(271420,271933);(275226,275830);(279224,279736);(279380,280261);(280208,280755);(280208,280755);(282137,282762);(288756,289400);(288756,289400);(289043,289590);(297064,297564);(301653,302223);(301653,302223);(305988,306592);(307807,308343);(308997,309698);(311058,311670);(313878,314848);(321521,322371);(323034,323555);(333215,333832);(333643,334186);(333643,334186);(336555,337056);(347630,348271);(360730,361376);(379861,380619);(379861,380619);(381196,381867);(382246,382757);(393729,394428);(410955,411918);(411546,412451);(437965,438642);(439045,439681);(441228,441863);(467809,468444);(474138,474961);(475496,476047);(475496,476047);(483798,484591);(507357,507857);(522170,522985);(523149,523790);(524492,525367);(525359,526088);(528819,529448);(528819,529552);(531659,532618);(532464,533497)"
"[{99, 2232}]","[]",2,1,"(224314,225020)"
"[{111, 547}]","[]",2,149,"(325356,326110);(332489,333125);(334675,335612);(335493,336295);(338840,339452);(340496,341097);(342326,343194);(342900,343499);(351219,351724);(351907,352465);(355324,356184);(356023,356662);(356021,356662);(358315,359093);(358959,359918);(360858,361558);(364581,365321);(365274,365809);(365274,365844);(365274,365844);(366397,367360);(372013,372528);(373614,374114);(374102,375017);(376021,377421);(378697,379712);(380268,380769);(381455,382390);(383943,384844);(385597,386572);(386721,387503);(387792,388417);(389368,389974);(390359,391222);(390942,391466);(390942,391466);(392313,392825);(393256,394011);(395899,396742);(396829,397680);(398763,400174);(399994,400658);(399994,401004);(400658,401279);(400658,401700);(401511,402089);(401511,402089);(402527,403037);(403703,404488);(404983,405700);(404983,405700);(408281,409139);(408759,409259);(409864,410837);(410544,411205);(410544,411517);(412225,413862);(414205,414840);(415325,416364);(416057,416696);(416057,417120);(417901,418452);(418204,419131);(419637,420810);(420743,421896);(421782,422642);(422473,422988);(422473,423370);(424712,425910);(425856,426606);(426603,427399);(430113,431060);(430681,431290);(430902,431474);(431873,432547);(434713,435224);(436757,438163);(437866,438610);(438962,439551);(439930,440879);(441428,442272);(443587,444531);(444943,445833);(446021,447302);(447570,448604);(450155,450680);(450155,450680);(450678,451606);(452989,453794);(454472,455385);(456176,457773);(460259,460820);(461051,461561);(462455,463965);(465928,466596);(466359,466869);(467609,468595);(469819,471552);(473881,475148);(476595,477641);(478766,479367);(480457,480960);(482256,482799);(483699,484213);(483872,484372);(483881,484661);(483872,484372);(483881,484787);(483881,485189);(485860,486528);(486207,487011);(486207,487103);(487464,488060);(489897,490436);(490128,491093);(491537,492963);(495593,496099);(497298,498031);(498260,499397);(499054,499887);(501547,502082);(504768,505672);(506105,506652);(507525,508025);(507889,508473);(507889,509414);(509641,510427);(511068,512016);(512243,512759);(512683,513680);(514288,515023);(514955,515717);(515363,516238);(515363,516781);(517067,517903);(517931,518431);(518800,519982);(521468,522444);(522678,523250);(523383,524648);(524415,525254);(528488,529056);(528446,529056);(528876,529503);(528876,529845);(531523,532564);(535468,536037);(537323,538065);(538357,539275)"
"[{114, 358}]","[]",2,1,"(519149,519654)"
"[{114, 547}]","[]",2,4,"(409982,410804);(450868,451432);(513027,513558);(539720,540400)"
"[{114, 1534}]","[]",2,298,"(350,1478);(5904,6441);(5904,6441);(7711,8393);(12750,13590);(15680,16546);(22623,23284);(29680,30261);(34087,34667);(36323,37071);(36308,37071);(37490,38015);(37634,38134);(41287,41804);(41698,42299);(41698,42299);(54822,55355);(57755,58282);(64110,64870);(64395,64925);(64622,65135);(68231,68788);(69117,69907);(70042,70660);(71312,71858);(71591,72548);(73602,74158);(84667,85439);(85151,85656);(85369,85899);(85369,85899);(88619,89487);(89801,90394);(91833,92361);(93873,94664);(95861,96760);(100577,101304);(100987,101632);(101479,102066);(105869,106576);(105869,106761);(106342,106845);(107170,107759);(122484,123115);(122734,123397);(122734,123397);(128272,128775);(129714,130361);(129714,130695);(132409,132921);(132670,133275);(145259,145795);(146075,146583);(148767,149475);(151373,151894);(159698,160210);(162478,163006);(180248,180749);(180248,180749);(186748,187318);(186748,187867);(226964,227475);(234322,235266);(235191,235692);(243772,244310);(258038,258571);(258038,258571);(258038,258571);(262244,262778);(266373,266973);(266694,267291);(267581,268285);(268654,269189);(269035,269535);(269035,269535);(270595,271302);(270595,271413);(271008,271927);(272102,273194);(273194,273869);(273155,273869);(277999,278599);(278917,279428);(280328,280838);(282202,282728);(283731,284518);(285376,286317);(287888,288692);(290517,291383);(295029,295768);(296459,297209);(298713,299443);(305654,306154);(309259,310011);(320363,321028);(324388,324988);(324388,325134);(325433,326208);(327538,328131);(330419,331038);(330716,331254);(334659,335662);(339079,339643);(340209,342330);(342888,343401);(343596,344112);(343972,344490);(344065,344622);(344918,345477);(346166,347550);(347918,348435);(349328,350237);(350028,350684);(351745,352331);(354823,355474);(355217,356372);(357130,357990);(358326,359092);(359330,360248);(360967,361858);(361541,362478);(362267,363474);(363646,364171);(363646,364171);(363913,364544);(364171,364761);(364440,365104);(366339,367090);(368019,368632);(368980,369622);(370693,372362);(373207,373800);(373207,373800);(377312,378770);(378411,379585);(381356,382073);(384178,384962);(385385,386775);(387682,388966);(389699,390199);(389767,390276);(390112,390612);(392708,393286);(394010,394615);(394010,394970);(394738,395330);(396339,398288);(398637,400156);(400724,401306);(402908,404078);(403721,405522);(405225,405865);(406556,407369);(407181,407855);(407118,407855);(407523,408077);(408194,409171);(409331,409989);(409974,411300);(412300,413474);(413424,414348);(414590,416524);(416269,417249);(416877,417391);(417333,418446);(418668,419644);(419812,420401);(420206,420728);(422398,422936);(422601,423176);(423973,424474);(425035,426806);(426806,427417);(427524,428030);(427672,428265);(427984,428656);(428265,428774);(428960,429950);(430465,431611);(431877,432402);(431877,432671);(433161,434062);(433868,434521);(433868,434715);(434715,435504);(436294,437217);(437843,438513);(439021,440242);(439929,440565);(441110,441677);(441515,442069);(441515,442502);(442212,443081);(443399,444363);(445746,447061);(447926,448501);(447926,448802);(448802,449934);(449613,450113);(450324,452169);(453910,454539);(453662,454188);(453910,454712);(455085,455615);(455085,456402);(456274,456795);(457184,457940);(457636,458542);(459411,459911);(459561,460358);(460716,461232);(460716,461345);(460957,462105);(462893,464030);(464253,466188);(466009,466541);(466373,467417);(467139,467717);(467139,467717);(467412,469271);(468982,470561);(471535,472124);(471898,472874);(472403,472976);(472543,473280);(473522,474046);(474242,474779);(474232,474779);(476053,476617);(476579,477079);(477307,478088);(477959,478588);(477959,478819);(479637,480473);(481406,481906);(484637,485771);(485483,485995);(485714,486607);(487012,487542);(487152,488227);(488375,489801);(489468,490596);(491120,492193);(491871,492772);(493832,494989);(494952,495956);(495956,497075);(496678,497664);(498397,498933);(498691,499402);(499025,499744);(500511,501300);(501599,502207);(501945,502707);(502875,503684);(504923,506070);(506233,507074);(507672,509699);(509769,510269);(509769,510570);(510545,511482);(512535,513816);(513920,514521);(516566,517523);(518824,519449);(518824,520134);(519806,521083);(522368,523813);(523470,524043);(524432,525258);(525550,526050);(525550,526050);(526678,527473);(527413,528446);(528304,528912);(528304,529058);(528192,529127);(528807,529454);(529795,530312);(529750,530312);(530615,531266);(530970,531620);(531458,532002);(532374,533203);(532837,533532);(532837,533836);(533413,533973);(533836,534336);(533413,533973);(533836,534336);(533836,534336);(534188,535093);(535650,536535);(537132,537776);(537736,538249);(537736,538677);(539243,539743);(539497,540407)"
"[{114, 1582}]","[]",2,2,"(519090,519806);(519457,519957)"
"[{114, 1840}]","[]",2,2,"(442534,443034);(522384,523322)"
"[{114, 1943}]","[]",2,151,"(350,873);(481,1156);(34118,34667);(52929,53449);(69117,69797);(71591,72297);(71997,72548);(73390,74347);(89894,90394);(101131,101790);(129920,130461);(132409,132921);(187070,187936);(270992,271507);(278917,279418);(295029,295685);(295936,296491);(298592,299123);(298766,299443);(309617,310140);(315694,316204);(333190,333695);(334389,335530);(341337,341860);(343963,344490);(344111,344622);(344918,345477);(346273,347371);(350007,350542);(350237,350829);(355439,356308);(357130,357990);(359325,360035);(361543,362469);(362601,363485);(363646,364171);(363646,364171);(363913,364544);(364630,365208);(366259,367090);(367892,368428);(370693,372021);(374099,374781);(377312,377813);(377483,378412);(378412,379155);(379585,380267);(381511,382073);(384178,385134);(386650,387229);(387682,388562);(388401,388979);(389914,390612);(390276,390790);(394272,394782);(394738,395247);(396135,397286);(397467,398026);(399224,399899);(401520,402105);(403253,403833);(404078,405558);(405225,405865);(407512,408115);(412017,412815);(413555,414394);(414191,414824);(414612,415177);(414824,415456);(415318,416524);(417822,418391);(418872,419560);(424269,424937);(425035,426434);(428019,428961);(429118,429950);(433868,434521);(433868,434521);(434324,434846);(436287,436831);(437636,438513);(438851,439359);(438851,440127);(442294,442796);(442760,443260);(445039,445650);(445821,446474);(446225,446752);(448949,449583);(450080,450612);(450080,451317);(453924,454665);(455397,456548);(457416,458542);(459815,460327);(461232,461854);(462893,463548);(464687,465210);(464935,465471);(465131,466188);(467412,468551);(468395,469271);(469767,470561);(471940,472874);(472403,472903);(472452,472969);(474886,475545);(476579,477079);(478042,478542);(478042,478542);(479629,480163);(484637,485304);(485050,485582);(485714,486709);(487293,487928);(488917,489861);(489417,489920);(489775,490340);(491871,492420);(495271,495885);(495956,496495);(496163,497075);(496678,497508);(500511,501300);(501975,502672);(502821,503684);(505100,505675);(506233,506786);(507885,508815);(508815,509361);(510545,511092);(512535,513137);(513920,514654);(516566,517257);(517619,518191);(518072,518717);(518072,518717);(519274,519864);(519526,520047);(520047,521296);(522368,523755);(527412,528314);(530707,531660);(531367,531992);(534204,534774);(535592,536106);(535950,536494);(536070,536762);(537896,538836);(539243,539743);(539514,540433)"
"[{114, 2339}]","[]",2,1,"(410104,410636)"
"[{116, 426}]","[]",2,132,"(7824,8360);(33763,34321);(70438,71033);(76250,76944);(77444,78201);(93454,93954);(118816,119316);(129481,130106);(134646,135171);(142779,143363);(145631,146245);(146245,146774);(146594,147111);(146594,147111);(152137,152726);(164535,165249);(176543,177198);(178506,179261);(187202,187921);(205143,205644);(205345,205933);(205345,205933);(212586,213139);(217281,217781);(219073,219899);(220452,221075);(222535,223440);(223338,224257);(224088,224982);(225948,226810);(227185,227740);(228722,229603);(229341,229893);(229592,230092);(229341,229893);(229592,230219);(229592,230437);(231572,232212);(236066,236619);(236619,237564);(237378,238003);(249455,250072);(251980,252547);(252821,253752);(260514,261310);(261724,262898);(266189,267134);(270380,270881);(270546,271318);(270546,271390);(271751,272524);(274031,274777);(274777,275399);(276452,277308);(277637,278153);(277724,278546);(277724,278659);(278514,279029);(278514,279029);(280004,281201);(283280,283781);(283781,284785);(287424,287968);(288901,289683);(292131,293350);(294093,294954);(297816,298317);(298009,298686);(298009,298686);(302538,303292);(305503,306420);(308812,309584);(309900,310669);(310669,311532);(313204,313704);(313534,314128);(313534,314128);(313983,314513);(313983,314513);(319560,320362);(320235,320959);(321835,322459);(324579,325714);(330568,331153);(332202,333026);(332878,333421);(332878,333421);(333308,334241);(341306,341966);(345207,346041);(346315,347111);(347044,347559);(347044,348132);(348318,348832);(352499,353556);(355903,356911);(370188,370727);(372922,373496);(382252,382753);(382621,383184);(382621,383317);(387653,388451);(390691,391345);(393531,394274);(404467,405194);(406501,407001);(408209,409047);(413326,413934);(415454,416050);(415936,416888);(416735,417361);(416735,417361);(422713,423326);(425128,425668);(440729,441394);(447164,447711);(458155,459086);(461560,462193);(462067,462644);(462067,462644);(481323,482112);(481889,482501);(485140,485694);(485843,486559);(492194,492942);(501398,502007);(502383,502979);(512050,512834);(523593,524450);(524842,525344);(535095,535595);(537028,537743)"
